,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
102766,3220000,3220000-104-2001-23996,20011231,,3,폐업,2,폐업,20091221.0,,,,02 5678960,107.27,135843.0,서울특별시 강남구 대치동 922-25번지 지상1층 ,,,한국맥도날드영동역점,20070200000000.0,I,59:59.0,패스트푸드,204564.681,443988.0675,패스트푸드,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,107.27,,,
102849,3220000,3220000-104-2000-22183,20000707,,3,폐업,2,폐업,20030916.0,,,,02 5392222,343.53,135875.0,서울특별시 강남구 삼성동 140-25번지 (1~3층) ,,,맥도날드,20000700000000.0,I,59:59.0,패스트푸드,204227.7116,444848.8576,패스트푸드,0.0,0.0,기타,기타,상수도전용,,,,,,,,,N,343.53,,,
103198,3220000,3220000-104-2002-00145,20020816,,3,폐업,2,폐업,20130108.0,,,,37028320,284.6,135924.0,서울특별시 강남구 역삼동 737-0번지 스타타워지하1층2-G호 ,서울특별시 강남구 테헤란로 152 (역삼동스타타워지하1층2-G호),6236.0,한국맥도날드스타타워점,20100400000000.0,I,59:59.0,패스트푸드,203169.2233,444178.3573,패스트푸드,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,284.6,,,
103298,3220000,3220000-104-2000-21693,20000504,,3,폐업,2,폐업,20130331.0,,,,02 5511077,814.4,135090.0,서울특별시 강남구 삼성동 159-9번지 (매장번호O7) ,,,한국맥도날드아셈점,20100400000000.0,I,59:59.0,패스트푸드,205259.5276,445361.9371,패스트푸드,0.0,0.0,기타,자율,상수도전용,,,,,,,,,N,814.4,,,
104370,3220000,3220000-104-1999-19053,19990429,,3,폐업,2,폐업,20070723.0,,,,237028300,321.38,135897.0,서울특별시 강남구 신사동 661-2번지 ,,,한국맥도날드 압구정점,20070200000000.0,I,59:59.0,패스트푸드,203393.5818,447298.2596,패스트푸드,0.0,0.0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,321.38,,,
104380,3220000,3220000-104-2012-00331,20120913,,3,폐업,2,폐업,20180323.0,,,,070 70184500,249.31,135925.0,서울특별시 강남구 역삼동 746번지 지상2층 ,서울특별시 강남구 논현로 419 지상2층 (역삼동),6246.0,한국맥도날드(유) 역삼점,20181000000000.0,U,37:48.0,패스트푸드,203295.2733,443933.5536,패스트푸드,,,,,,,,,,,,,,N,249.31,,,
106319,3220000,3220000-104-2009-00268,20090916,,1,영업/정상,1,영업,,,,,,293.0,135893.0,서울특별시 강남구 신사동 603-2 지하1층지상1층,서울특별시 강남구 논현로 848 지하1층지상1층 (신사동),6022.0,한국맥도날드(유) 압구정CGV점,20220600000000.0,U,03:00.0,패스트푸드,202478.5995,446927.6243,,,,,,,,,,,,,,,,,,,
106461,3220000,3220000-104-2014-00404,20140926,,1,영업/정상,1,영업,,,,,,175.4,135823.0,서울특별시 강남구 논현동 129-1,서울특별시 강남구 논현로 667 1층 (논현동 맥도날드 학동역점),6112.0,한국맥도날드(유) 학동역점,20220600000000.0,U,08:00.0,패스트푸드,202625.9377,445714.8337,,,,,,,,,,,,,,,,,,,
106700,3220000,3220000-104-2013-00461,20131224,,1,영업/정상,1,영업,,,,,,490.13,135887.0,서울특별시 강남구 신사동 514-15 2~3층호,서울특별시 강남구 도산대로 123 2~3층호 (신사동),6035.0,한국맥도날드(유)신사역점,20220600000000.0,U,09:00.0,패스트푸드,201864.3986,446138.7003,,,,,,,,,,,,,,,,,,,
106914,3220000,3220000-104-2012-00224,20120626,,1,영업/정상,1,영업,,,,,25119525,434.3,135830.0,서울특별시 강남구 논현동 242-29 지상12층,서울특별시 강남구 선릉로 667 지상12층 (논현동),6099.0,한국맥도날드(유) 강남구청점,20220600000000.0,U,08:00.0,패스트푸드,203584.6652,446005.0561,,,,,,,,,,,,,,,,,,,
108543,3220000,3220000-104-2013-00412,20131119,,1,영업/정상,1,영업,,,,,070 70176865,450.07,135933.0,서울특별시 강남구 역삼동 822-2 메디타워 2층,서울특별시 강남구 테헤란로 107 2층 (역삼동 메디타워),6134.0,한국맥도날드(유) 강남2호점,20220600000000.0,U,09:00.0,패스트푸드,202464.6086,444055.8372,,,,,,,,,,,,,,,,,,,
109872,3230000,3230000-104-1999-14426,19990930,,3,폐업,2,폐업,20010526.0,,,,02 4204734,270.96,138915.0,서울특별시 송파구 잠실동 40-0번지 ,,,(주)신맥한국맥도날드잠실점,20030500000000.0,I,59:59.0,패스트푸드,208233.927,445435.2576,패스트푸드,0.0,0.0,주택가주변,기타,상수도전용,,,,,,,,,N,270.96,,,
109998,3230000,3230000-104-1999-14424,19990930,,3,폐업,2,폐업,20030415.0,,,,222039666,95.59,138854.0,서울특별시 송파구 송파동 97-17번지 ,,,(주)신맥한국맥도날드송파점,19990900000000.0,I,59:59.0,패스트푸드,209747.7138,444361.117,패스트푸드,0.0,0.0,주택가주변,기타,상수도전용,,,,,,,,,N,95.59,,,
110527,3230000,3230000-104-1999-14432,19991001,,3,폐업,2,폐업,20070723.0,,,,02 4017410,281.4,138825.0,서울특별시 송파구 문정동 42-11번지 ,,,한국맥도날드 문정점,20070100000000.0,I,59:59.0,패스트푸드,210845.0433,443037.0929,패스트푸드,0.0,0.0,주택가주변,자율,상수도전용,,,,,,,,,N,281.4,,,
110528,3230000,3230000-104-1999-14433,19991001,,3,폐업,2,폐업,20110608.0,,,,02 4844783,282.02,138879.0,서울특별시 송파구 풍납동 402-3번지 ,,,한국맥도날드 풍납점,20100400000000.0,I,59:59.0,패스트푸드,210387.9561,447302.6403,패스트푸드,0.0,0.0,주택가주변,자율,상수도전용,,,,,,,,,N,282.02,,,
116977,3240000,3240000-104-2002-13581,20021120,,3,폐업,2,폐업,20160222.0,,,,02  429 4886,96.36,134825.0,서울특별시 강동구 명일동 46-4번지 ,서울특별시 강동구 고덕로 276 (명일동),5269.0,한국맥도날드명일이마트점,20130600000000.0,I,59:59.0,패스트푸드,213700.8777,450278.1009,패스트푸드,0.0,0.0,,,상수도전용,,,,,,,,,N,96.36,,,
117034,3240000,3240000-104-1999-11208,19991224,,3,폐업,2,폐업,20180402.0,,,,7070170477,214.22,134874.0,서울특별시 강동구 천호동 454-1번지 ,서울특별시 강동구 천호대로 1017 (천호동),5328.0,한국맥도날드천호이마트점,20180400000000.0,I,59:59.0,패스트푸드,211025.925,448495.1892,패스트푸드,0.0,0.0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,214.22,,,
117131,3240000,3240000-104-2001-13119,20011226,,3,폐업,2,폐업,20180330.0,,,,7070170619,308.8,134815.0,서울특별시 강동구 길동 252-4번지 ,서울특별시 강동구 천호대로 1207 (길동),5350.0,(주)신맥한국맥도날드SK길동점,20180300000000.0,I,59:59.0,패스트푸드,212754.9159,448149.4715,패스트푸드,0.0,0.0,기타,자율,상수도전용,,,,,,,,,Y,308.8,,,
117161,3240000,3240000-104-1999-10918,19990920,,3,폐업,2,폐업,20151218.0,,,,02 4719505,129.1,134846.0,서울특별시 강동구 성내동 440-0번지 ,서울특별시 강동구 양재대로 1319 (성내동),5408.0,한국맥도날드둔촌점,20130600000000.0,I,59:59.0,패스트푸드,211807.6098,446894.68,패스트푸드,0.0,0.0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,129.1,,,
117566,3240000,3240000-104-2000-12049,20001212,,3,폐업,2,폐업,20210118.0,,,,070 70170538,306.52,134850.0,서울특별시 강동구 성내동 539-2 ,서울특별시 강동구 성내로 15 (성내동),5392.0,한국맥도날드강동구청점,20210100000000.0,U,40:00.0,패스트푸드,210771.4257,447578.3325,패스트푸드,0.0,0.0,주택가주변,기타,상수도전용,,,,,,,,,N,306.52,,,
118360,3240000,3240000-104-2014-00018,20140224,,3,폐업,2,폐업,20180323.0,,,,,373.63,134859.0,서울특별시 강동구 암사동 501-2번지 12층 ,서울특별시 강동구 올림픽로 778 (암사동 12층),5264.0,한국맥도날드(유) 암사역점,20180300000000.0,I,59:59.0,패스트푸드,211234.4918,449797.99,패스트푸드,,,,,,,,,,,,,,Y,373.63,,,
